state_code,county_name,town,precinct_name,precinct_id,GC_Polling_Place
WI,EAU CLAIRE,CITY OF EAU CLAIRE,EAU CLAIRE - CITY OF EAU CLAIRE - WARD 062,1989967,"CHIPPEWA VALLEY TECHNICAL COLLEGE, 2320 ALPINE RD, EAU CLAIRE, WI, 54703"
WI,EAU CLAIRE,CITY OF EAU CLAIRE,EAU CLAIRE - CITY OF EAU CLAIRE - WARD 012,412851,"SAINT OLAF CATHOLIC CHURCH, 2407 NORTH LN, EAU CLAIRE, WI, 54703"
WI,EAU CLAIRE,CITY OF EAU CLAIRE,EAU CLAIRE - CITY OF EAU CLAIRE - WARD 021,413340,"BETHESDA LUTHERAN BRETHREN CHURCH, 123 W HAMILTON AVE, EAU CLAIRE, WI, 54701"
WI,EAU CLAIRE,CITY OF EAU CLAIRE,EAU CLAIRE - CITY OF EAU CLAIRE - WARD 028,413411,"HOPE METHODIST CHURCH, 2233 GOLF RD, EAU CLAIRE, WI, 54701"
WI,EAU CLAIRE,TOWN OF UNION,EAU CLAIRE - TOWN OF UNION - WARD 002,414622,"UNION TOWN HALL, 1506 N TOWN HALL RD, EAU CLAIRE, WI, 54703"
WI,EAU CLAIRE,CITY OF EAU CLAIRE,EAU CLAIRE - CITY OF EAU CLAIRE - WARD 035,418355,NA
WI,EAU CLAIRE,CITY OF EAU CLAIRE,EAU CLAIRE - CITY OF EAU CLAIRE - WARD 048,1618888,"HOPE METHODIST CHURCH, 2233 GOLF RD, EAU CLAIRE, WI, 54701"
WI,EAU CLAIRE,CITY OF EAU CLAIRE,EAU CLAIRE - CITY OF EAU CLAIRE - WARD 018,412532,"CONCORDIA EVANGELICAL LUTHERAN CHURCH, 3715 LONDON RD, EAU CLAIRE, WI, 54701"
WI,EAU CLAIRE,CITY OF EAU CLAIRE,EAU CLAIRE - CITY OF EAU CLAIRE - WARD 002,413185,"LAKE STREET METHODIST CHURCH, 337 LAKE ST, EAU CLAIRE, WI, 54703"
WI,EAU CLAIRE,CITY OF ALTOONA,EAU CLAIRE - CITY OF ALTOONA - WARD 011,415429,"River Prairie Center, 1445 FRONT PORCH PL, ALTOONA, WI, 54720"
WI,EAU CLAIRE,TOWN OF CLEAR CREEK,EAU CLAIRE - TOWN OF CLEAR CREEK - WARD 001,417911,NA
WI,FLORENCE,TOWN OF FLORENCE,FLORENCE - TOWN OF FLORENCE - WARD 006,417403,"FLORENCE COMMUNITY CENTER, 749 CENTRAL AVE, FLORENCE, WI, 54121"
WI,FLORENCE,TOWN OF FLORENCE,FLORENCE - TOWN OF FLORENCE - WARD 005,417448,"FLORENCE COMMUNITY CENTER, 749 CENTRAL AVE, FLORENCE, WI, 54121"
WI,FLORENCE,TOWN OF FLORENCE,FLORENCE - TOWN OF FLORENCE - WARD 001,416568,"FLORENCE COMMUNITY CENTER, 749 CENTRAL AVE, FLORENCE, WI, 54121"
WI,FLORENCE,TOWN OF COMMONWEALTH,FLORENCE - TOWN OF COMMONWEALTH - WARD 001,418066,"COMMONWEALTH TOWN HALL, 113 SOUTH ST, FLORENCE, WI, 54121"
WI,FLORENCE,TOWN OF AURORA,FLORENCE - TOWN OF AURORA - WARD 003,418298,NA
WI,FLORENCE,TOWN OF COMMONWEALTH,FLORENCE - TOWN OF COMMONWEALTH - WARD 002,418428,"COMMONWEALTH TOWN HALL, 113 SOUTH ST, FLORENCE, WI, 54121"
WI,FLORENCE,TOWN OF FLORENCE,FLORENCE - TOWN OF FLORENCE - WARD 007,418303,"FLORENCE COMMUNITY CENTER, 749 CENTRAL AVE, FLORENCE, WI, 54121"
WI,FLORENCE,TOWN OF AURORA,FLORENCE - TOWN OF AURORA - WARD 001,416700,"AURORA TOWN HALL, 1358 CALVARY DR, NIAGARA, WI, 54151"
WI,FLORENCE,TOWN OF TIPLER,FLORENCE - TOWN OF TIPLER - WARD 001,418162,NA
WI,FLORENCE,TOWN OF FLORENCE,FLORENCE - TOWN OF FLORENCE - WARD 003,417889,"FLORENCE COMMUNITY CENTER, 749 CENTRAL AVE, FLORENCE, WI, 54121"
WI,FLORENCE,TOWN OF FLORENCE,FLORENCE - TOWN OF FLORENCE - WARD 002,416857,"FLORENCE COMMUNITY CENTER, 749 CENTRAL AVE, FLORENCE, WI, 54121"
WI,FLORENCE,TOWN OF COMMONWEALTH,FLORENCE - TOWN OF COMMONWEALTH - WARD 003,418661,NA
WI,FLORENCE,TOWN OF AURORA,FLORENCE - TOWN OF AURORA - WARD 002,417474,NA
WI,FLORENCE,TOWN OF FENCE,FLORENCE - TOWN OF FENCE - WARD 001,418110,"FENCE TOWN HALL, 577 MEMORY LN, FLORENCE, WI, 54121"
WI,FLORENCE,TOWN OF LONG LAKE,FLORENCE - TOWN OF LONG LAKE - WARD 001,418165,"LONG LAKE TOWN HALL, 3348 STATE HIGHWAY 139, LONG LAKE, WI, 54542"
WI,FLORENCE,TOWN OF FERN,FLORENCE - TOWN OF FERN - WARD 001,417898,"FERN TOWN HALL, N3204 STATE HIGHWAY 101, FLORENCE, WI, 54121"
WI,FLORENCE,TOWN OF HOMESTEAD,FLORENCE - TOWN OF HOMESTEAD - WARD 001,417141,"HOMESTEAD TOWN HALL, 2808 CHURCH RD, FLORENCE, WI, 54121"
WI,FLORENCE,TOWN OF FLORENCE,FLORENCE - TOWN OF FLORENCE - WARD 004,418792,"FLORENCE COMMUNITY CENTER, 749 CENTRAL AVE, FLORENCE, WI, 54121"
WI,FOND DU LAC,TOWN OF FOND DU LAC,FOND DU LAC - TOWN OF FOND DU LAC - WARD 008,1578975,"FOND DU LAC TOWN HALL, W5990 PIONEER RD, FOND DU LAC, WI, 54935"
WI,FOND DU LAC,TOWN OF OAKFIELD,FOND DU LAC - TOWN OF OAKFIELD - WARD 001,415556,NA
WI,FOND DU LAC,CITY OF RIPON,FOND DU LAC - CITY OF RIPON - WARD 009,416454,"RIPON CITY HALL BUILDING, 100 JACKSON ST, RIPON, WI, 54971"
WI,FOND DU LAC,TOWN OF ELDORADO,FOND DU LAC - TOWN OF ELDORADO - WARD 003,418527,"ELDORADO COMMUNITY HALL, N7664 COUNTY ROAD C, ELDORADO, WI, 54932"
WI,FOND DU LAC,TOWN OF FOND DU LAC,FOND DU LAC - TOWN OF FOND DU LAC - WARD 006,1578973,"FOND DU LAC TOWN HALL, W5990 PIONEER RD, FOND DU LAC, WI, 54935"
WI,FOND DU LAC,TOWN OF OAKFIELD,FOND DU LAC - TOWN OF OAKFIELD - WARD 002,1578977,"OAKFIELD TOWN HALL, N3349 OAK CENTER RD, OAKFIELD, WI, 53065"
WI,FOND DU LAC,CITY OF FOND DU LAC,FOND DU LAC - CITY OF FOND DU LAC - WARD 012,412550,"FOND DU LAC SENIOR CENTER, 151 E 1ST ST, FOND DU LAC, WI, 54935"
WI,FOND DU LAC,CITY OF FOND DU LAC,FOND DU LAC - CITY OF FOND DU LAC - WARD 008,412723,"EAGLES CLUB, 515 N PARK AVE, FOND DU LAC, WI, 54935"
WI,FOND DU LAC,CITY OF FOND DU LAC,FOND DU LAC - CITY OF FOND DU LAC - WARD 007,412824,"EAGLES CLUB, 515 N PARK AVE, FOND DU LAC, WI, 54935"
WI,FOND DU LAC,CITY OF FOND DU LAC,FOND DU LAC - CITY OF FOND DU LAC - WARD 005,412836,"FIRE STATION 1, 815 S MAIN ST, FOND DU LAC, WI, 54935"
WI,FOND DU LAC,CITY OF FOND DU LAC,FOND DU LAC - CITY OF FOND DU LAC - WARD 003,412852,"SACRED HEART SCHOOL, 678 WESTERN AVE, FOND DU LAC, WI, 54935"
WI,FOND DU LAC,TOWN OF EMPIRE,FOND DU LAC - TOWN OF EMPIRE - WARD 003,414952,"EMPIRE TOWN HALL, W3675 FOURTH ST RD, FOND DU LAC, WI, 54937"
WI,FOND DU LAC,VILLAGE OF NORTH FOND DU LAC,FOND DU LAC - VILLAGE OF NORTH FOND DU LAC - WARD 003,414984,"NORTH FOND DU LAC COMMUNITY CENTER, 280 GARFIELD ST, N FOND DU LAC, WI, 54937"
WI,FOND DU LAC,CITY OF FOND DU LAC,FOND DU LAC - CITY OF FOND DU LAC - WARD 021,1578970,"FOND DU LAC FAIRGROUNDS EXPO BUILDING, 510 FOND DU LAC AVE, FOND DU LAC, WI, 54935"
WI,FOND DU LAC,CITY OF FOND DU LAC,FOND DU LAC - CITY OF FOND DU LAC - WARD 014,412708,"FOND DU LAC HIGH SCHOOL, 801 CAMPUS DR, FOND DU LAC, WI, 54935"
WI,FOND DU LAC,TOWN OF TAYCHEEDAH,FOND DU LAC - TOWN OF TAYCHEEDAH - WARD 005,414032,"TAYCHEEDAH TOWN HALL, W4295 KIEKHAEFER PKWY, FOND DU LAC, WI, 54937"
WI,FOND DU LAC,TOWN OF CALUMET,FOND DU LAC - TOWN OF CALUMET - WARD 001,414512,"CALUMET TOWN HALL, W2104 COUNTY ROAD HH, MALONE, WI, 53049"
WI,FOND DU LAC,TOWN OF RIPON,FOND DU LAC - TOWN OF RIPON - WARD 002,415184,"RIPON TOWN OFFICE, N8191 DOUGLAS ST, RIPON, WI, 54971"
WI,FOND DU LAC,TOWN OF WAUPUN,FOND DU LAC - TOWN OF WAUPUN - WARD 002,415426,"WAUPUN TOWN HALL, N4369 COUNTY ROAD M, BRANDON, WI, 53919"
WI,FOND DU LAC,TOWN OF RIPON,FOND DU LAC - TOWN OF RIPON - WARD 001,415907,"RIPON TOWN OFFICE, N8191 DOUGLAS ST, RIPON, WI, 54971"
WI,FOND DU LAC,TOWN OF LAMARTINE,FOND DU LAC - TOWN OF LAMARTINE - WARD 002,415981,"LAMARTINE MUNICIPAL BUILDING, N5269 SCHAEFER DR, OAKFIELD, WI, 53065"
WI,FOND DU LAC,VILLAGE OF NORTH FOND DU LAC,FOND DU LAC - VILLAGE OF NORTH FOND DU LAC - WARD 001,416828,"NORTH FOND DU LAC COMMUNITY CENTER, 280 GARFIELD ST, N FOND DU LAC, WI, 54937"
WI,FOND DU LAC,CITY OF FOND DU LAC,FOND DU LAC - CITY OF FOND DU LAC - WARD 002,412624,NA
WI,FOND DU LAC,TOWN OF FOND DU LAC,FOND DU LAC - TOWN OF FOND DU LAC - WARD 003,413632,"FOND DU LAC TOWN HALL, W5990 PIONEER RD, FOND DU LAC, WI, 54935"
WI,FOND DU LAC,TOWN OF FOREST,FOND DU LAC - TOWN OF FOREST - WARD 001,414234,"FOREST TOWN HALL, N5739 COUNTY RD W, MOUNT CALVARY, WI, 53057"
WI,FOND DU LAC,TOWN OF BYRON,FOND DU LAC - TOWN OF BYRON - WARD 002,414658,"BYRON TOWN HALL, N3097 STATE ROAD 175, BYRON, WI, 53006"
WI,FOND DU LAC,TOWN OF FOND DU LAC,FOND DU LAC - TOWN OF FOND DU LAC - WARD 002,415214,"FOND DU LAC TOWN HALL, W5990 PIONEER RD, FOND DU LAC, WI, 54935"
WI,FOND DU LAC,TOWN OF ROSENDALE,FOND DU LAC - TOWN OF ROSENDALE - WARD 001,415453,"ROSENDALE TOWN HALL, N8472 COUNTY ROAD M, RIPON, WI, 54971"
WI,FOND DU LAC,TOWN OF ALTO,FOND DU LAC - TOWN OF ALTO - WARD 001,415455,"ALTO COMMUNITY CENTER, W12785 COUNTY ROAD AS, WAUPUN, WI, 53963"
WI,FOND DU LAC,CITY OF RIPON,FOND DU LAC - CITY OF RIPON - WARD 011,415695,"RIPON CITY HALL BUILDING, 100 JACKSON ST, RIPON, WI, 54971"
WI,FOND DU LAC,TOWN OF ASHFORD,FOND DU LAC - TOWN OF ASHFORD - WARD 003,415966,"ASHFORD TOWN HALL, N1410 ROLLING DR, CAMPBELLSPORT, WI, 53010"
WI,FOND DU LAC,CITY OF WAUPUN,FOND DU LAC - CITY OF WAUPUN - WARD 011,415999,"WAUPUN CITY HALL, 201 E MAIN ST, WAUPUN, WI, 53963"
WI,FOND DU LAC,VILLAGE OF NORTH FOND DU LAC,FOND DU LAC - VILLAGE OF NORTH FOND DU LAC - WARD 002,416753,"NORTH FOND DU LAC COMMUNITY CENTER, 280 GARFIELD ST, N FOND DU LAC, WI, 54937"
WI,FOND DU LAC,TOWN OF EDEN,FOND DU LAC - TOWN OF EDEN - WARD 002,1578966,NA
WI,FOND DU LAC,TOWN OF CALUMET,FOND DU LAC - TOWN OF CALUMET - WARD 002,415793,"CALUMET TOWN HALL, W2104 COUNTY ROAD HH, MALONE, WI, 53049"
WI,FOND DU LAC,VILLAGE OF FAIRWATER,FOND DU LAC - VILLAGE OF FAIRWATER - WARD 001,417591,NA
WI,FOND DU LAC,CITY OF FOND DU LAC,FOND DU LAC - CITY OF FOND DU LAC - WARD 025,418938,"FOND DU LAC FAIRGROUNDS EXPO BUILDING, 510 FOND DU LAC AVE, FOND DU LAC, WI, 54935"
WI,FOND DU LAC,CITY OF FOND DU LAC,FOND DU LAC - CITY OF FOND DU LAC - WARD 009,412555,"FOND DU LAC POLICE DEPARTMENT, 126 N MAIN ST, FOND DU LAC, WI, 54935"
WI,FOND DU LAC,CITY OF FOND DU LAC,FOND DU LAC - CITY OF FOND DU LAC - WARD 013,412560,"FOND DU LAC AQUATIC CENTER, 100 W 9TH ST, FOND DU LAC, WI, 54935"
WI,FOND DU LAC,TOWN OF TAYCHEEDAH,FOND DU LAC - TOWN OF TAYCHEEDAH - WARD 001,413535,"TAYCHEEDAH TOWN HALL, W4295 KIEKHAEFER PKWY, FOND DU LAC, WI, 54937"
WI,FOND DU LAC,TOWN OF EMPIRE,FOND DU LAC - TOWN OF EMPIRE - WARD 002,413949,"EMPIRE TOWN HALL, W3675 FOURTH ST RD, FOND DU LAC, WI, 54937"
WI,FOND DU LAC,TOWN OF OSCEOLA,FOND DU LAC - TOWN OF OSCEOLA - WARD 002,414142,NA
WI,FOND DU LAC,TOWN OF OSCEOLA,FOND DU LAC - TOWN OF OSCEOLA - WARD 001,414164,"OSCEOLA TOWN HALL, W1476 COUNTY ROAD F, CAMPBELLSPORT, WI, 53010"
WI,FOND DU LAC,VILLAGE OF EDEN,FOND DU LAC - VILLAGE OF EDEN - WARD 001,415541,"EDEN COMMUNITY CENTER, 104 S PINE ST, EDEN, WI, 53019"
WI,FOND DU LAC,TOWN OF FRIENDSHIP,FOND DU LAC - TOWN OF FRIENDSHIP - WARD 002,416077,"FRIENDSHIP TOWN HALL, W6931 COUNTY RD N, VAN DYNE, WI, 54979"
WI,FOND DU LAC,TOWN OF TAYCHEEDAH,FOND DU LAC - TOWN OF TAYCHEEDAH - WARD 003,416125,"TAYCHEEDAH TOWN HALL, W4295 KIEKHAEFER PKWY, FOND DU LAC, WI, 54937"
WI,FOND DU LAC,VILLAGE OF CAMPBELLSPORT,FOND DU LAC - VILLAGE OF CAMPBELLSPORT - WARD 004,416693,"CAMPBELLSPORT MUNICIPAL CENTER, 470 GRANDVIEW AVE, CAMPBELLSPORT, WI, 53010"
WI,FOND DU LAC,CITY OF FOND DU LAC,FOND DU LAC - CITY OF FOND DU LAC - WARD 023,418841,"FOND DU LAC FAIRGROUNDS EXPO BUILDING, 510 FOND DU LAC AVE, FOND DU LAC, WI, 54935"
WI,FOND DU LAC,TOWN OF EMPIRE,FOND DU LAC - TOWN OF EMPIRE - WARD 004,1578967,"EMPIRE TOWN HALL, W3675 FOURTH ST RD, FOND DU LAC, WI, 54937"
WI,FOND DU LAC,TOWN OF FOND DU LAC,FOND DU LAC - TOWN OF FOND DU LAC - WARD 007,1578974,"FOND DU LAC TOWN HALL, W5990 PIONEER RD, FOND DU LAC, WI, 54935"
WI,FOND DU LAC,TOWN OF METOMEN,FOND DU LAC - TOWN OF METOMEN - WARD 002,1578976,"METOMEN TOWN HALL, N6971 STATE ROAD 44 49, RIPON, WI, 54971"
WI,FOND DU LAC,CITY OF FOND DU LAC,FOND DU LAC - CITY OF FOND DU LAC - WARD 015,412749,NA
WI,FOND DU LAC,CITY OF FOND DU LAC,FOND DU LAC - CITY OF FOND DU LAC - WARD 004,412857,"SACRED HEART SCHOOL, 678 WESTERN AVE, FOND DU LAC, WI, 54935"
WI,FOND DU LAC,TOWN OF TAYCHEEDAH,FOND DU LAC - TOWN OF TAYCHEEDAH - WARD 004,415167,"TAYCHEEDAH TOWN HALL, W4295 KIEKHAEFER PKWY, FOND DU LAC, WI, 54937"
WI,FOND DU LAC,CITY OF RIPON,FOND DU LAC - CITY OF RIPON - WARD 001,416013,"RIPON CITY HALL BUILDING, 100 JACKSON ST, RIPON, WI, 54971"
WI,FOND DU LAC,VILLAGE OF CAMPBELLSPORT,FOND DU LAC - VILLAGE OF CAMPBELLSPORT - WARD 002,417516,"CAMPBELLSPORT MUNICIPAL CENTER, 470 GRANDVIEW AVE, CAMPBELLSPORT, WI, 53010"
WI,FOND DU LAC,CITY OF FOND DU LAC,FOND DU LAC - CITY OF FOND DU LAC - WARD 024,418871,"FOND DU LAC FAIRGROUNDS EXPO BUILDING, 510 FOND DU LAC AVE, FOND DU LAC, WI, 54935"
WI,FOND DU LAC,CITY OF FOND DU LAC,FOND DU LAC - CITY OF FOND DU LAC - WARD 006,412913,"FIRE STATION 1, 815 S MAIN ST, FOND DU LAC, WI, 54935"
WI,FOND DU LAC,TOWN OF SPRINGVALE,FOND DU LAC - TOWN OF SPRINGVALE - WARD 001,415435,"SPRINGVALE TOWN HALL, W10758 COUNTY ROAD T, BRANDON, WI, 53919"
WI,FOND DU LAC,TOWN OF MARSHFIELD,FOND DU LAC - TOWN OF MARSHFIELD - WARD 001,415582,NA
WI,FOND DU LAC,TOWN OF AUBURN,FOND DU LAC - TOWN OF AUBURN - WARD 002,415642,"AUBURN TOWN HALL, W1728 SUNSET DR, CAMPBELLSPORT, WI, 53010"
WI,FOND DU LAC,TOWN OF ASHFORD,FOND DU LAC - TOWN OF ASHFORD - WARD 001,416003,"ASHFORD TOWN HALL, N1410 ROLLING DR, CAMPBELLSPORT, WI, 53010"
WI,FOND DU LAC,VILLAGE OF NORTH FOND DU LAC,FOND DU LAC - VILLAGE OF NORTH FOND DU LAC - WARD 007,416257,"NORTH FOND DU LAC COMMUNITY CENTER, 280 GARFIELD ST, N FOND DU LAC, WI, 54937"
WI,FOND DU LAC,VILLAGE OF NORTH FOND DU LAC,FOND DU LAC - VILLAGE OF NORTH FOND DU LAC - WARD 004,416294,NA
WI,FOND DU LAC,TOWN OF ELDORADO,FOND DU LAC - TOWN OF ELDORADO - WARD 002,416455,"ELDORADO COMMUNITY HALL, N7664 COUNTY ROAD C, ELDORADO, WI, 54932"
WI,FOND DU LAC,VILLAGE OF NORTH FOND DU LAC,FOND DU LAC - VILLAGE OF NORTH FOND DU LAC - WARD 005,416468,"NORTH FOND DU LAC COMMUNITY CENTER, 280 GARFIELD ST, N FOND DU LAC, WI, 54937"
WI,FOND DU LAC,TOWN OF FRIENDSHIP,FOND DU LAC - TOWN OF FRIENDSHIP - WARD 003,416834,"FRIENDSHIP TOWN HALL, W6931 COUNTY RD N, VAN DYNE, WI, 54979"
WI,FOND DU LAC,TOWN OF FOND DU LAC,FOND DU LAC - TOWN OF FOND DU LAC - WARD 004,1578971,"FOND DU LAC TOWN HALL, W5990 PIONEER RD, FOND DU LAC, WI, 54935"
WI,FOND DU LAC,VILLAGE OF ROSENDALE,FOND DU LAC - VILLAGE OF ROSENDALE - WARD 001,414298,"ROSENDALE MUNICIPAL BUILDING, 211 N GRANT ST, ROSENDALE, WI, 54974"
WI,FOND DU LAC,VILLAGE OF BRANDON,FOND DU LAC - VILLAGE OF BRANDON - WARD 001,415009,"BRANDON VILLAGE HALL, 115 N CENTER ST, BRANDON, WI, 53919"
WI,FOND DU LAC,CITY OF RIPON,FOND DU LAC - CITY OF RIPON - WARD 005,415051,"RIPON CITY HALL BUILDING, 100 JACKSON ST, RIPON, WI, 54971"
WI,FOND DU LAC,TOWN OF ELDORADO,FOND DU LAC - TOWN OF ELDORADO - WARD 001,415198,"ELDORADO COMMUNITY HALL, N7664 COUNTY ROAD C, ELDORADO, WI, 54932"
WI,FOND DU LAC,CITY OF FOND DU LAC,FOND DU LAC - CITY OF FOND DU LAC - WARD 016,415779,"FOND DU LAC HIGH SCHOOL, 801 CAMPUS DR, FOND DU LAC, WI, 54935"
WI,FOND DU LAC,CITY OF FOND DU LAC,FOND DU LAC - CITY OF FOND DU LAC - WARD 017,1578968,"FOND DU LAC HIGH SCHOOL, 801 CAMPUS DR, FOND DU LAC, WI, 54935"
WI,FOND DU LAC,TOWN OF AUBURN,FOND DU LAC - TOWN OF AUBURN - WARD 003,415005,"AUBURN TOWN HALL, W1728 SUNSET DR, CAMPBELLSPORT, WI, 53010"
WI,FOND DU LAC,TOWN OF METOMEN,FOND DU LAC - TOWN OF METOMEN - WARD 001,415576,NA
WI,FOND DU LAC,TOWN OF LAMARTINE,FOND DU LAC - TOWN OF LAMARTINE - WARD 001,415997,NA
WI,FOND DU LAC,VILLAGE OF MOUNT CALVARY,FOND DU LAC - VILLAGE OF MOUNT CALVARY - WARD 001,416183,"MOUNT CALVARY/MARSHFIELD VILLAGE HALL, 999 FOND DU LAC ST, MOUNT CALVARY, WI, 53057"
WI,FOND DU LAC,CITY OF FOND DU LAC,FOND DU LAC - CITY OF FOND DU LAC - WARD 018,1578969,"FOND DU LAC HIGH SCHOOL, 801 CAMPUS DR, FOND DU LAC, WI, 54935"
WI,FOND DU LAC,TOWN OF FOND DU LAC,FOND DU LAC - TOWN OF FOND DU LAC - WARD 005,1578972,"FOND DU LAC TOWN HALL, W5990 PIONEER RD, FOND DU LAC, WI, 54935"
WI,FOND DU LAC,TOWN OF FRIENDSHIP,FOND DU LAC - TOWN OF FRIENDSHIP - WARD 001,415822,"FRIENDSHIP TOWN HALL, W6931 COUNTY RD N, VAN DYNE, WI, 54979"
WI,FOND DU LAC,VILLAGE OF CAMPBELLSPORT,FOND DU LAC - VILLAGE OF CAMPBELLSPORT - WARD 001,416261,"CAMPBELLSPORT MUNICIPAL CENTER, 470 GRANDVIEW AVE, CAMPBELLSPORT, WI, 53010"
WI,FOND DU LAC,CITY OF RIPON,FOND DU LAC - CITY OF RIPON - WARD 010,416885,"RIPON CITY HALL BUILDING, 100 JACKSON ST, RIPON, WI, 54971"
WI,FOND DU LAC,CITY OF RIPON,FOND DU LAC - CITY OF RIPON - WARD 006,417756,"RIPON CITY HALL BUILDING, 100 JACKSON ST, RIPON, WI, 54971"
WI,FOND DU LAC,TOWN OF FOREST,FOND DU LAC - TOWN OF FOREST - WARD 002,418343,"FOREST TOWN HALL, N5739 COUNTY RD W, MOUNT CALVARY, WI, 53057"
WI,FOND DU LAC,CITY OF FOND DU LAC,FOND DU LAC - CITY OF FOND DU LAC - WARD 022,829378,"FOND DU LAC FAIRGROUNDS EXPO BUILDING, 510 FOND DU LAC AVE, FOND DU LAC, WI, 54935"
WI,FOND DU LAC,TOWN OF FOND DU LAC,FOND DU LAC - TOWN OF FOND DU LAC - WARD 001,414917,NA
WI,FOND DU LAC,CITY OF RIPON,FOND DU LAC - CITY OF RIPON - WARD 003,415186,"RIPON CITY HALL BUILDING, 100 JACKSON ST, RIPON, WI, 54971"
WI,FOND DU LAC,VILLAGE OF NORTH FOND DU LAC,FOND DU LAC - VILLAGE OF NORTH FOND DU LAC - WARD 006,416396,"NORTH FOND DU LAC COMMUNITY CENTER, 280 GARFIELD ST, N FOND DU LAC, WI, 54937"
WI,FOND DU LAC,VILLAGE OF ST CLOUD,FOND DU LAC - VILLAGE OF ST. CLOUD - WARD 001,416617,"SAINT CLOUD VILLAGE HALL, 1105 MAIN ST, SAINT CLOUD, WI, 53079"
WI,FOND DU LAC,CITY OF WAUPUN,FOND DU LAC - CITY OF WAUPUN - WARD 010,413532,"WAUPUN CITY HALL, 201 E MAIN ST, WAUPUN, WI, 53963"
WI,FOND DU LAC,CITY OF RIPON,FOND DU LAC - CITY OF RIPON - WARD 004,414447,"RIPON CITY HALL BUILDING, 100 JACKSON ST, RIPON, WI, 54971"
WI,FOND DU LAC,TOWN OF TAYCHEEDAH,FOND DU LAC - TOWN OF TAYCHEEDAH - WARD 002,416417,"TAYCHEEDAH TOWN HALL, W4295 KIEKHAEFER PKWY, FOND DU LAC, WI, 54937"
WI,FOND DU LAC,TOWN OF MARSHFIELD,FOND DU LAC - TOWN OF MARSHFIELD - WARD 002,417068,"MOUNT CALVARY/MARSHFIELD VILLAGE HALL, 999 FOND DU LAC ST, MOUNT CALVARY, WI, 53057"
WI,FOND DU LAC,CITY OF RIPON,FOND DU LAC - CITY OF RIPON - WARD 002,417465,"RIPON CITY HALL BUILDING, 100 JACKSON ST, RIPON, WI, 54971"
WI,FOND DU LAC,VILLAGE OF OAKFIELD,FOND DU LAC - VILLAGE OF OAKFIELD - WARD 002,417765,NA
WI,FOND DU LAC,TOWN OF ALTO,FOND DU LAC - TOWN OF ALTO - WARD 002,417888,"ALTO COMMUNITY CENTER, W12785 COUNTY ROAD AS, WAUPUN, WI, 53963"
WI,FOND DU LAC,CITY OF FOND DU LAC,FOND DU LAC - CITY OF FOND DU LAC - WARD 011,412667,"FOND DU LAC SENIOR CENTER, 151 E 1ST ST, FOND DU LAC, WI, 54935"
WI,FOND DU LAC,TOWN OF EMPIRE,FOND DU LAC - TOWN OF EMPIRE - WARD 001,414255,"EMPIRE TOWN HALL, W3675 FOURTH ST RD, FOND DU LAC, WI, 54937"
WI,FOND DU LAC,TOWN OF AUBURN,FOND DU LAC - TOWN OF AUBURN - WARD 001,414666,"AUBURN TOWN HALL, W1728 SUNSET DR, CAMPBELLSPORT, WI, 53010"
WI,FOND DU LAC,VILLAGE OF OAKFIELD,FOND DU LAC - VILLAGE OF OAKFIELD - WARD 001,415703,"OAKFIELD COMMUNITY CENTER, 130 N MAIN ST, OAKFIELD, WI, 53065"
WI,FOND DU LAC,CITY OF FOND DU LAC,FOND DU LAC - CITY OF FOND DU LAC - WARD 019,418773,NA
WI,FOND DU LAC,CITY OF FOND DU LAC,FOND DU LAC - CITY OF FOND DU LAC - WARD 010,412558,NA
WI,FOND DU LAC,CITY OF RIPON,FOND DU LAC - CITY OF RIPON - WARD 007,415088,"RIPON CITY HALL BUILDING, 100 JACKSON ST, RIPON, WI, 54971"
WI,FOND DU LAC,TOWN OF WAUPUN,FOND DU LAC - TOWN OF WAUPUN - WARD 001,415856,"WAUPUN TOWN HALL, N4369 COUNTY ROAD M, BRANDON, WI, 53919"
WI,FOND DU LAC,TOWN OF ASHFORD,FOND DU LAC - TOWN OF ASHFORD - WARD 002,416664,"ASHFORD TOWN HALL, N1410 ROLLING DR, CAMPBELLSPORT, WI, 53010"
WI,FOND DU LAC,VILLAGE OF CAMPBELLSPORT,FOND DU LAC - VILLAGE OF CAMPBELLSPORT - WARD 003,417066,"CAMPBELLSPORT MUNICIPAL CENTER, 470 GRANDVIEW AVE, CAMPBELLSPORT, WI, 53010"
WI,FOND DU LAC,VILLAGE OF ROSENDALE,FOND DU LAC - VILLAGE OF ROSENDALE - WARD 002,1578978,"ROSENDALE MUNICIPAL BUILDING, 211 N GRANT ST, ROSENDALE, WI, 54974"
WI,FOND DU LAC,CITY OF FOND DU LAC,FOND DU LAC - CITY OF FOND DU LAC - WARD 001,412833,"FOND DU LAC MASONIC CENTER, 500 W ARNDT ST, FOND DU LAC, WI, 54935"
WI,FOND DU LAC,TOWN OF EDEN,FOND DU LAC - TOWN OF EDEN - WARD 001,413998,"EDEN COMMUNITY CENTER, 104 S PINE ST, EDEN, WI, 53019"
WI,FOND DU LAC,CITY OF RIPON,FOND DU LAC - CITY OF RIPON - WARD 008,414670,"RIPON CITY HALL BUILDING, 100 JACKSON ST, RIPON, WI, 54971"
WI,FOND DU LAC,TOWN OF BYRON,FOND DU LAC - TOWN OF BYRON - WARD 001,414819,"BYRON TOWN HALL, N3097 STATE ROAD 175, BYRON, WI, 53006"
